row_index,round,codes,has_disagreement,similarities,divergence_analysis,correct_code,sim_Ava_Ben,sim_Ava_Cam,sim_Ben_Cam
303,3,"{'Ava': 'WCT', 'Ben': 'Other', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.4956226050853729, ('Ava', 'Cam'): 0.3522093594074249, ('Ben', 'Cam'): 0.24363970756530762}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'Other', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'WCT', 'unique_terms': ['class indicated']}, {'agent': 'Ben', 'code': 'Other', 'unique_terms': ['involve', 'involve class']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['addressing']}], 'shared_keywords': [{'term': 'teacher', 'agents': ['Ava', 'Ben']}, {'term': 'text indicates', 'agents': ['Ava', 'Ben']}, {'term': 'class', 'agents': ['Ava', 'Cam']}, {'term': 'text', 'agents': ['Ava', 'Ben']}], 'agent_keywords': {'Ava': ['class', 'class indicated', 'text indicates', 'text', 'teacher'], 'Ben': ['involve class', 'involve', 'text indicates', 'text', 'teacher'], 'Cam': ['addressing', 'class']}}",Other,0.4956226050853729,0.3522093594074249,0.24363970756530762
304,1,"{'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.5855375528335571, ('Ava', 'Cam'): 0.23699826002120972, ('Ben', 'Cam'): 0.34045958518981934}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'GT', 'unique_terms': ['going big', 'group discussion', 'students', 'group', 'challenge']}, {'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['hey']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ben', 'Cam']}, {'term': 'class', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['group', 'challenge', 'students', 'group discussion', 'going big'], 'Ben': ['hey', 'class', 'addressing'], 'Cam': ['class', 'addressing']}}",GT,0.5855375528335571,0.23699826002120972,0.34045958518981934
304,2,"{'Ava': 'GT', 'Ben': 'NONE', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.5169159173965454, ('Ava', 'Cam'): 0.6434328556060791, ('Ben', 'Cam'): 0.6402558088302612}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'NONE', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'GT', 'unique_terms': ['hey', 'group', 'code']}, {'agent': 'Ben', 'code': 'NONE', 'unique_terms': ['text']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['project']}], 'shared_keywords': [{'term': 'teacher', 'agents': ['Ava', 'Cam']}, {'term': 'addressing', 'agents': ['Ben', 'Cam']}, {'term': 'class', 'agents': ['Ava', 'Ben']}, {'term': 'teacher addressing', 'agents': ['Ben', 'Cam']}, {'term': 'addressing class', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['group', 'hey', 'code', 'teacher', 'class'], 'Ben': ['class', 'text', 'teacher addressing', 'addressing class', 'addressing'], 'Cam': ['teacher addressing', 'addressing class', 'addressing', 'project', 'teacher']}}",GT,0.5169159173965454,0.6434328556060791,0.6402558088302612
304,3,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.3913741111755371, ('Ava', 'Cam'): 0.3913741111755371, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",GT,0.3913741111755371,0.3913741111755371,1.0000001192092896
305,1,"{'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'NONE'}",False,"{('Ava', 'Ben'): 0.1391141563653946, ('Ava', 'Cam'): 0.5899944305419922, ('Ben', 'Cam'): 0.34686073660850525}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,0.1391141563653946,0.5899944305419922,0.34686073660850525
305,2,"{'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'NONE'}",True,"{('Ava', 'Ben'): 0.13455331325531006, ('Ava', 'Cam'): 0.85272616147995, ('Ben', 'Cam'): 0.14022397994995117}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'NONE'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['defined codes', 'greeting']}, {'agent': 'Cam', 'code': 'NONE', 'unique_terms': ['codes', 'does']}], 'shared_keywords': [{'term': 'thank neutral', 'agents': ['Ava', 'Cam']}, {'term': 'thank', 'agents': ['Ava', 'Cam']}, {'term': 'neutral', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['thank neutral', 'thank', 'neutral', 'greeting', 'defined codes'], 'Ben': [], 'Cam': ['does', 'codes', 'thank neutral', 'thank', 'neutral']}}",Other,0.13455331325531006,0.85272616147995,0.14022397994995117
305,3,"{'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.827856183052063, ('Ava', 'Cam'): 0.1389000117778778, ('Ben', 'Cam'): 0.16098548471927643}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['group action']}, {'agent': 'Ben', 'code': 'NONE', 'unique_terms': ['codes']}], 'shared_keywords': [{'term': 'neutral', 'agents': ['Ava', 'Ben']}, {'term': 'gt', 'agents': ['Ava', 'Ben']}, {'term': 'indication', 'agents': ['Ava', 'Ben']}, {'term': 'wct', 'agents': ['Ava', 'Ben']}], 'agent_keywords': {'Ava': ['wct', 'neutral', 'indication', 'gt', 'group action'], 'Ben': ['codes', 'wct', 'neutral', 'indication', 'gt'], 'Cam': []}}",Other,0.827856183052063,0.1389000117778778,0.16098548471927643
306,1,"{'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.29157310724258423, ('Ava', 'Cam'): 0.41224661469459534, ('Ben', 'Cam'): 0.016601284965872765}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['text']}, {'agent': 'Ben', 'code': 'NONE', 'unique_terms': ['making', 'meaning action', 'language making', 'meaning', 'making difficult']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ava', 'Cam']}, {'term': 'class', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['text', 'class', 'addressing'], 'Ben': ['meaning action', 'meaning', 'making difficult', 'making', 'language making'], 'Cam': ['class', 'addressing']}}",GT,0.29157310724258423,0.41224661469459534,0.016601284965872765
306,2,"{'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'NONE'}",False,"{('Ava', 'Ben'): 0.8274027109146118, ('Ava', 'Cam'): 0.8630947470664978, ('Ben', 'Cam'): 0.7410826683044434}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",GT,0.8274027109146118,0.8630947470664978,0.7410826683044434
306,3,"{'Ava': 'WCT', 'Ben': 'NONE', 'Cam': 'NONE'}",True,"{('Ava', 'Ben'): 0.34331759810447693, ('Ava', 'Cam'): 0.30423596501350403, ('Ben', 'Cam'): 0.9382188320159912}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'NONE', 'Cam': 'NONE'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'WCT', 'unique_terms': ['classified', 'class']}], 'shared_keywords': [{'term': 'teacher', 'agents': ['Ben', 'Cam']}, {'term': 'making', 'agents': ['Ben', 'Cam']}, {'term': 'making classified', 'agents': ['Ben', 'Cam']}, {'term': 'teacher addressing', 'agents': ['Ben', 'Cam']}, {'term': 'groups', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['classified', 'class'], 'Ben': ['teacher addressing', 'teacher', 'making classified', 'making', 'groups'], 'Cam': ['teacher addressing', 'teacher', 'making classified', 'making', 'groups']}}",GT,0.34331759810447693,0.30423596501350403,0.9382188320159912
307,1,"{'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.7272892594337463, ('Ava', 'Cam'): 0.1952878087759018, ('Ben', 'Cam'): 0.29846692085266113}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['specified', 'specified codes', 'text']}, {'agent': 'Ben', 'code': 'NONE', 'unique_terms': ['group class', 'group']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['addressing']}], 'shared_keywords': [{'term': 'teacher', 'agents': ['Ava', 'Ben']}, {'term': 'does', 'agents': ['Ava', 'Ben']}, {'term': 'class', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['teacher', 'text', 'specified codes', 'specified', 'does'], 'Ben': ['group class', 'group', 'teacher', 'does', 'class'], 'Cam': ['addressing', 'class']}}",Other,0.7272892594337463,0.1952878087759018,0.29846692085266113
307,2,"{'Ava': 'WCT', 'Ben': 'NONE', 'Cam': 'NONE'}",True,"{('Ava', 'Ben'): 0.29846692085266113, ('Ava', 'Cam'): 0.29846692085266113, ('Ben', 'Cam'): 1.0}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'NONE', 'Cam': 'NONE'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'WCT', 'unique_terms': ['addressing']}], 'shared_keywords': [{'term': 'teacher', 'agents': ['Ben', 'Cam']}, {'term': 'does', 'agents': ['Ben', 'Cam']}, {'term': 'group class', 'agents': ['Ben', 'Cam']}, {'term': 'class', 'agents': ['Ava', 'Ben', 'Cam']}, {'term': 'group', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['class', 'addressing'], 'Ben': ['teacher', 'group class', 'group', 'does', 'class'], 'Cam': ['teacher', 'group class', 'group', 'does', 'class']}}",Other,0.29846692085266113,0.29846692085266113,1.0
307,3,"{'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'NONE'}",True,"{('Ava', 'Ben'): 0.3151782751083374, ('Ava', 'Cam'): 0.9376260042190552, ('Ben', 'Cam'): 0.2315632402896881}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'NONE'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['evidence teacher', 'group', 'evidence']}, {'agent': 'Cam', 'code': 'NONE', 'unique_terms': ['does', 'text']}], 'shared_keywords': [{'term': 'teacher', 'agents': ['Ava', 'Cam']}, {'term': 'group class', 'agents': ['Ava', 'Cam']}, {'term': 'class', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['teacher', 'group class', 'group', 'evidence teacher', 'evidence'], 'Ben': ['class'], 'Cam': ['teacher', 'does', 'class', 'text', 'group class']}}",Other,0.3151782751083374,0.9376260042190552,0.2315632402896881
308,1,"{'Ava': 'WCT', 'Ben': 'GT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.5765784382820129, ('Ava', 'Cam'): 0.3705722987651825, ('Ben', 'Cam'): 0.3531767427921295}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'GT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'WCT', 'unique_terms': ['maybe', 'teacher', 'maybe suggesting']}, {'agent': 'Ben', 'code': 'GT', 'unique_terms': ['students', 'open', 'level supports']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['addressing', 'class']}], 'shared_keywords': [{'term': 'use', 'agents': ['Ava', 'Ben']}, {'term': 'teacher addressing', 'agents': ['Ava', 'Ben']}], 'agent_keywords': {'Ava': ['maybe suggesting', 'maybe', 'use', 'teacher addressing', 'teacher'], 'Ben': ['students', 'open', 'level supports', 'use', 'teacher addressing'], 'Cam': ['class', 'addressing']}}",Other,0.5765784382820129,0.3705722987651825,0.3531767427921295
308,2,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.6275327205657959, ('Ava', 'Cam'): 0.7276121973991394, ('Ben', 'Cam'): 0.8521879315376282}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,0.6275327205657959,0.7276121973991394,0.8521879315376282
309,1,"{'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.4568682312965393, ('Ava', 'Cam'): 0.23960165679454803, ('Ben', 'Cam'): 0.2771793007850647}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'GT', 'unique_terms': ['specifically', 'teacher', 'group']}, {'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['wct', 'set tone', 'set', 'action']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['class']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ava', 'Cam']}, {'term': 'teacher addressing', 'agents': ['Ava', 'Ben']}], 'agent_keywords': {'Ava': ['group', 'teacher', 'specifically', 'teacher addressing', 'addressing'], 'Ben': ['wct', 'set tone', 'set', 'action', 'teacher addressing'], 'Cam': ['class', 'addressing']}}",GT,0.4568682312965393,0.23960165679454803,0.2771793007850647
309,2,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.3003937602043152, ('Ava', 'Cam'): 1.0000001192092896, ('Ben', 'Cam'): 0.3003937602043152}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",GT,0.3003937602043152,1.0000001192092896,0.3003937602043152
